gene	ProteinNames	IntensityEpith	IntensityFibers	iBAQEpith	rankEpith	iBAQFibers	rankFibers	LFQEpith	LFQFibers	MsMsEpith	MsMsFibers	UniprotID	MGIGeneNames	Biologicalprocess	Cellularcomponent	Codingsequence diversity	Developmentalstage	Disease	Domain	Ligand	Molecularfunction	PTM	Technicalterm	BiologicalProcess	CellularComponent	MolecularFunction	CCPathway	PWMavailable	tissue	level	group
Serbp1	Plasminogen activator inhibitor 1 RNA-binding protein	3999800000	2378600000	222210000	151	132150000	130	9851100000	20944000000	43	44	Serbp1	Serbp1	na	Cytoplasm; Nucleus	Alternative splicing	na	na	na	na	RNA-binding	Acetylation; Isopeptide bond; Methylation; Phosphoprotein; Ubl conjugation	na	regulation of apoptotic process {GO:0042981}	cytoplasm {GO:0005737}; cytosol {GO:0005829}; extracellular exosome {GO:0070062}; membrane {GO:0016020}; nucleus {GO:0005634}; perinuclear region of cytoplasm {GO:0048471}; plasma membrane {GO:0005886}	cadherin binding {GO:0045296}; mRNA 3'-UTR binding {GO:0003730}; RNA binding {GO:0003723}	na	FALSE	both	group3	mRNA binding
Serbp1	Plasminogen activator inhibitor 1 RNA-binding protein	3999800000	2378600000	222210000	151	132150000	130	9851100000	20944000000	43	44	Serbp1	Serbp1	na	Cytoplasm; Nucleus	Alternative splicing	na	na	na	na	RNA-binding	Acetylation; Isopeptide bond; Methylation; Phosphoprotein; Ubl conjugation	na	regulation of apoptotic process {GO:0042981}	cytoplasm {GO:0005737}; cytosol {GO:0005829}; extracellular exosome {GO:0070062}; membrane {GO:0016020}; nucleus {GO:0005634}; perinuclear region of cytoplasm {GO:0048471}; plasma membrane {GO:0005886}	cadherin binding {GO:0045296}; mRNA 3'-UTR binding {GO:0003730}; RNA binding {GO:0003723}	na	FALSE	both	group3	mRNA binding
Pcbp1	Poly(rC)-binding protein 1	2991200000	2070000000	175960000	194	121770000	141	9957400000	12545000000	46	33	Pcbp1	Pcbp1	na	Nucleus	na	na	na	Repeat	na	DNA-binding; RNA-binding; Ribonucleoprotein	Acetylation; Isopeptide bond; Phosphoprotein; Ubl conjugation	na	mRNA processing {GO:0006397}; positive regulation of transcription from RNA polymerase II promoter {GO:0045944}; viral RNA genome replication {GO:0039694}	cytoplasm {GO:0005737}; cytoplasmic ribonucleoprotein granule {GO:0036464}; cytosol {GO:0005829}; extracellular exosome {GO:0070062}; membrane {GO:0016020}; nuclear speck {GO:0016607}; nucleoplasm {GO:0005654}; nucleus {GO:0005634}	cadherin binding {GO:0045296}; mRNA 3'-UTR binding {GO:0003730}; mRNA binding {GO:0003729}; RNA binding {GO:0003723}; RNA polymerase II transcription factor activity, sequence-specific DNA binding {GO:0000981}; sequence-specific single stranded DNA binding {GO:0098847}; single-stranded DNA binding {GO:0003697}; translation activator activity {GO:0008494}	na	TRUE	both	group3	mRNA binding
Pcbp1	Poly(rC)-binding protein 1	2991200000	2070000000	175960000	194	121770000	141	9957400000	12545000000	46	33	Pcbp1	Pcbp1	na	Nucleus	na	na	na	Repeat	na	DNA-binding; RNA-binding; Ribonucleoprotein	Acetylation; Isopeptide bond; Phosphoprotein; Ubl conjugation	na	mRNA processing {GO:0006397}; positive regulation of transcription from RNA polymerase II promoter {GO:0045944}; viral RNA genome replication {GO:0039694}	cytoplasm {GO:0005737}; cytoplasmic ribonucleoprotein granule {GO:0036464}; cytosol {GO:0005829}; extracellular exosome {GO:0070062}; membrane {GO:0016020}; nuclear speck {GO:0016607}; nucleoplasm {GO:0005654}; nucleus {GO:0005634}	cadherin binding {GO:0045296}; mRNA 3'-UTR binding {GO:0003730}; mRNA binding {GO:0003729}; RNA binding {GO:0003723}; RNA polymerase II transcription factor activity, sequence-specific DNA binding {GO:0000981}; sequence-specific single stranded DNA binding {GO:0098847}; single-stranded DNA binding {GO:0003697}; translation activator activity {GO:0008494}	na	TRUE	both	group3	mRNA binding
Pcbp1	Poly(rC)-binding protein 1	2991200000	2070000000	175960000	194	121770000	141	9957400000	12545000000	46	33	Pcbp1	Pcbp1	na	Nucleus	na	na	na	Repeat	na	DNA-binding; RNA-binding; Ribonucleoprotein	Acetylation; Isopeptide bond; Phosphoprotein; Ubl conjugation	na	mRNA processing {GO:0006397}; positive regulation of transcription from RNA polymerase II promoter {GO:0045944}; viral RNA genome replication {GO:0039694}	cytoplasm {GO:0005737}; cytoplasmic ribonucleoprotein granule {GO:0036464}; cytosol {GO:0005829}; extracellular exosome {GO:0070062}; membrane {GO:0016020}; nuclear speck {GO:0016607}; nucleoplasm {GO:0005654}; nucleus {GO:0005634}	cadherin binding {GO:0045296}; mRNA 3'-UTR binding {GO:0003730}; mRNA binding {GO:0003729}; RNA binding {GO:0003723}; RNA polymerase II transcription factor activity, sequence-specific DNA binding {GO:0000981}; sequence-specific single stranded DNA binding {GO:0098847}; single-stranded DNA binding {GO:0003697}; translation activator activity {GO:0008494}	na	TRUE	both	group3	mRNA binding
Pcbp1	Poly(rC)-binding protein 1	2991200000	2070000000	175960000	194	121770000	141	9957400000	12545000000	46	33	Pcbp1	Pcbp1	na	Nucleus	na	na	na	Repeat	na	DNA-binding; RNA-binding; Ribonucleoprotein	Acetylation; Isopeptide bond; Phosphoprotein; Ubl conjugation	na	mRNA processing {GO:0006397}; positive regulation of transcription from RNA polymerase II promoter {GO:0045944}; viral RNA genome replication {GO:0039694}	cytoplasm {GO:0005737}; cytoplasmic ribonucleoprotein granule {GO:0036464}; cytosol {GO:0005829}; extracellular exosome {GO:0070062}; membrane {GO:0016020}; nuclear speck {GO:0016607}; nucleoplasm {GO:0005654}; nucleus {GO:0005634}	cadherin binding {GO:0045296}; mRNA 3'-UTR binding {GO:0003730}; mRNA binding {GO:0003729}; RNA binding {GO:0003723}; RNA polymerase II transcription factor activity, sequence-specific DNA binding {GO:0000981}; sequence-specific single stranded DNA binding {GO:0098847}; single-stranded DNA binding {GO:0003697}; translation activator activity {GO:0008494}	na	TRUE	both	group3	pre-mRNA binding
Rpl7	60S ribosomal protein L7	2475700000	1492100000	190440000	183	114780000	150	5346900000	10014000000	28	18	Rpl7	Rpl7	na	na	na	na	na	Repeat	na	RNA-binding; Ribonucleoprotein; Ribosomal protein	Acetylation; Phosphoprotein	na	cytoplasmic translation {GO:0002181}; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) {GO:0000463}; ribosomal large subunit biogenesis {GO:0042273}; rRNA processing {GO:0006364}; translation {GO:0006412}	cytoplasm {GO:0005737}; cytosolic large ribosomal subunit {GO:0022625}; extracellular exosome {GO:0070062}; focal adhesion {GO:0005925}; intracellular ribonucleoprotein complex {GO:0030529}; membrane {GO:0016020}; nucleolus {GO:0005730}; nucleus {GO:0005634}; polysome {GO:0005844}	DNA binding {GO:0003677}; mRNA binding {GO:0003729}; protein homodimerization activity {GO:0042803}; RNA binding {GO:0003723}; structural constituent of ribosome {GO:0003735}	na	FALSE	both	group3	mRNA binding
Rpl7	60S ribosomal protein L7	2475700000	1492100000	190440000	183	114780000	150	5346900000	10014000000	28	18	Rpl7	Rpl7	na	na	na	na	na	Repeat	na	RNA-binding; Ribonucleoprotein; Ribosomal protein	Acetylation; Phosphoprotein	na	cytoplasmic translation {GO:0002181}; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) {GO:0000463}; ribosomal large subunit biogenesis {GO:0042273}; rRNA processing {GO:0006364}; translation {GO:0006412}	cytoplasm {GO:0005737}; cytosolic large ribosomal subunit {GO:0022625}; extracellular exosome {GO:0070062}; focal adhesion {GO:0005925}; intracellular ribonucleoprotein complex {GO:0030529}; membrane {GO:0016020}; nucleolus {GO:0005730}; nucleus {GO:0005634}; polysome {GO:0005844}	DNA binding {GO:0003677}; mRNA binding {GO:0003729}; protein homodimerization activity {GO:0042803}; RNA binding {GO:0003723}; structural constituent of ribosome {GO:0003735}	na	FALSE	both	group3	mRNA binding
Rpl7	60S ribosomal protein L7	2475700000	1492100000	190440000	183	114780000	150	5346900000	10014000000	28	18	Rpl7	Rpl7	na	na	na	na	na	Repeat	na	RNA-binding; Ribonucleoprotein; Ribosomal protein	Acetylation; Phosphoprotein	na	cytoplasmic translation {GO:0002181}; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) {GO:0000463}; ribosomal large subunit biogenesis {GO:0042273}; rRNA processing {GO:0006364}; translation {GO:0006412}	cytoplasm {GO:0005737}; cytosolic large ribosomal subunit {GO:0022625}; extracellular exosome {GO:0070062}; focal adhesion {GO:0005925}; intracellular ribonucleoprotein complex {GO:0030529}; membrane {GO:0016020}; nucleolus {GO:0005730}; nucleus {GO:0005634}; polysome {GO:0005844}	DNA binding {GO:0003677}; mRNA binding {GO:0003729}; protein homodimerization activity {GO:0042803}; RNA binding {GO:0003723}; structural constituent of ribosome {GO:0003735}	na	FALSE	both	group3	mRNA binding
Rpl7	60S ribosomal protein L7	2475700000	1492100000	190440000	183	114780000	150	5346900000	10014000000	28	18	Rpl7	Rpl7	na	na	na	na	na	Repeat	na	RNA-binding; Ribonucleoprotein; Ribosomal protein	Acetylation; Phosphoprotein	na	cytoplasmic translation {GO:0002181}; maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) {GO:0000463}; ribosomal large subunit biogenesis {GO:0042273}; rRNA processing {GO:0006364}; translation {GO:0006412}	cytoplasm {GO:0005737}; cytosolic large ribosomal subunit {GO:0022625}; extracellular exosome {GO:0070062}; focal adhesion {GO:0005925}; intracellular ribonucleoprotein complex {GO:0030529}; membrane {GO:0016020}; nucleolus {GO:0005730}; nucleus {GO:0005634}; polysome {GO:0005844}	DNA binding {GO:0003677}; mRNA binding {GO:0003729}; protein homodimerization activity {GO:0042803}; RNA binding {GO:0003723}; structural constituent of ribosome {GO:0003735}	na	FALSE	both	group3	ncRNA binding
Caprin2	Caprin-2	80249000	4614800000	1866300	2843	107320000	156	229890000	24158000000	15	101	Caprin2	Caprin2	Differentiation; Growth regulation	Cell membrane; Cytoplasm; Membrane	Alternative splicing	na	na	na	Calcium; Metal-binding	Protein synthesis inhibitor; RNA-binding	Phosphoprotein	na	negative regulation of cell growth {GO:0030308}; negative regulation of translation {GO:0017148}; positive regulation of canonical Wnt signaling pathway {GO:0090263}; positive regulation of dendrite morphogenesis {GO:0050775}; positive regulation of dendritic spine morphogenesis {GO:0061003}; positive regulation of peptidyl-serine phosphorylation {GO:0033138}; positive regulation of protein binding {GO:0032092}; positive regulation of transcription from RNA polymerase II promoter {GO:0045944}	centrosome {GO:0005813}; cytoplasm {GO:0005737}; cytosol {GO:0005829}; mitochondrion {GO:0005739}; nucleus {GO:0005634}; plasma membrane {GO:0005886}; receptor complex {GO:0043235}	metal ion binding {GO:0046872}; receptor binding {GO:0005102}; RNA binding {GO:0003723}	na	FALSE	fibers	group3	mRNA binding
Rpl22	60S ribosomal protein L22	746200000	420590000	186550000	188	105150000	159	1162300000	2476700000	18	6	Rpl22	Rpl22	na	na	na	na	na	na	na	Heparin-binding; RNA-binding; Ribonucleoprotein; Ribosomal protein	Phosphoprotein	na	alpha-beta T cell differentiation {GO:0046632}; cytoplasmic translation {GO:0002181}	cytoplasm {GO:0005737}; cytosolic large ribosomal subunit {GO:0022625}; extracellular exosome {GO:0070062}; extracellular matrix {GO:0031012}; focal adhesion {GO:0005925}; intracellular ribonucleoprotein complex {GO:0030529}; nucleus {GO:0005634}; ribosome {GO:0005840}	heparin binding {GO:0008201}; RNA binding {GO:0003723}; structural constituent of ribosome {GO:0003735}	na	FALSE	both	group3	mRNA binding
Rpl22	60S ribosomal protein L22	746200000	420590000	186550000	188	105150000	159	1162300000	2476700000	18	6	Rpl22	Rpl22	na	na	na	na	na	na	na	Heparin-binding; RNA-binding; Ribonucleoprotein; Ribosomal protein	Phosphoprotein	na	alpha-beta T cell differentiation {GO:0046632}; cytoplasmic translation {GO:0002181}	cytoplasm {GO:0005737}; cytosolic large ribosomal subunit {GO:0022625}; extracellular exosome {GO:0070062}; extracellular matrix {GO:0031012}; focal adhesion {GO:0005925}; intracellular ribonucleoprotein complex {GO:0030529}; nucleus {GO:0005634}; ribosome {GO:0005840}	heparin binding {GO:0008201}; RNA binding {GO:0003723}; structural constituent of ribosome {GO:0003735}	na	FALSE	both	group3	mRNA binding
Rpl22	60S ribosomal protein L22	746200000	420590000	186550000	188	105150000	159	1162300000	2476700000	18	6	Rpl22	Rpl22	na	na	na	na	na	na	na	Heparin-binding; RNA-binding; Ribonucleoprotein; Ribosomal protein	Phosphoprotein	na	alpha-beta T cell differentiation {GO:0046632}; cytoplasmic translation {GO:0002181}	cytoplasm {GO:0005737}; cytosolic large ribosomal subunit {GO:0022625}; extracellular exosome {GO:0070062}; extracellular matrix {GO:0031012}; focal adhesion {GO:0005925}; intracellular ribonucleoprotein complex {GO:0030529}; nucleus {GO:0005634}; ribosome {GO:0005840}	heparin binding {GO:0008201}; RNA binding {GO:0003723}; structural constituent of ribosome {GO:0003735}	na	FALSE	both	group3	mRNA binding
Hnrnpa2b1	Heterogeneous nuclear ribonucleoproteins A2/B1	6660500000	1799500000	333030000	109	89976000	175	26190000000	8713900000	77	25	Hnrnpa2b1	Hnrnpa2b1	Transport; mRNA processing; mRNA splicing; mRNA transport	Nucleus; Secreted; Spliceosome	Alternative splicing	na	na	Repeat	na	RNA-binding; Ribonucleoprotein	Acetylation; Isopeptide bond; Methylation; Phosphoprotein; Ubl conjugation	na	miRNA transport {GO:1990428}; mRNA export from nucleus {GO:0006406}; mRNA processing {GO:0006397}; mRNA splicing, via spliceosome {GO:0000398}; negative regulation of mRNA splicing, via spliceosome {GO:0048025}; negative regulation of transcription from RNA polymerase II promoter {GO:0000122}; primary miRNA processing {GO:0031053}; RNA transport {GO:0050658}	catalytic step 2 spliceosome {GO:0071013}; cytoplasm {GO:0005737}; extracellular exosome {GO:0070062}; intracellular ribonucleoprotein complex {GO:0030529}; membrane {GO:0016020}; nucleoplasm {GO:0005654}; nucleus {GO:0005634}; spliceosomal complex {GO:0005681}	identical protein binding {GO:0042802}; miRNA binding {GO:0035198}; mRNA 3'-UTR binding {GO:0003730}; N6-methyladenosine-containing RNA binding {GO:1990247}; pre-mRNA intronic binding {GO:0097157}; RNA binding {GO:0003723}; single-stranded telomeric DNA binding {GO:0043047}	na	TRUE	both	group3	mRNA binding
Hnrnpa2b1	Heterogeneous nuclear ribonucleoproteins A2/B1	6660500000	1799500000	333030000	109	89976000	175	26190000000	8713900000	77	25	Hnrnpa2b1	Hnrnpa2b1	Transport; mRNA processing; mRNA splicing; mRNA transport	Nucleus; Secreted; Spliceosome	Alternative splicing	na	na	Repeat	na	RNA-binding; Ribonucleoprotein	Acetylation; Isopeptide bond; Methylation; Phosphoprotein; Ubl conjugation	na	miRNA transport {GO:1990428}; mRNA export from nucleus {GO:0006406}; mRNA processing {GO:0006397}; mRNA splicing, via spliceosome {GO:0000398}; negative regulation of mRNA splicing, via spliceosome {GO:0048025}; negative regulation of transcription from RNA polymerase II promoter {GO:0000122}; primary miRNA processing {GO:0031053}; RNA transport {GO:0050658}	catalytic step 2 spliceosome {GO:0071013}; cytoplasm {GO:0005737}; extracellular exosome {GO:0070062}; intracellular ribonucleoprotein complex {GO:0030529}; membrane {GO:0016020}; nucleoplasm {GO:0005654}; nucleus {GO:0005634}; spliceosomal complex {GO:0005681}	identical protein binding {GO:0042802}; miRNA binding {GO:0035198}; mRNA 3'-UTR binding {GO:0003730}; N6-methyladenosine-containing RNA binding {GO:1990247}; pre-mRNA intronic binding {GO:0097157}; RNA binding {GO:0003723}; single-stranded telomeric DNA binding {GO:0043047}	na	TRUE	both	group3	mRNA binding
Hnrnpa2b1	Heterogeneous nuclear ribonucleoproteins A2/B1	6660500000	1799500000	333030000	109	89976000	175	26190000000	8713900000	77	25	Hnrnpa2b1	Hnrnpa2b1	Transport; mRNA processing; mRNA splicing; mRNA transport	Nucleus; Secreted; Spliceosome	Alternative splicing	na	na	Repeat	na	RNA-binding; Ribonucleoprotein	Acetylation; Isopeptide bond; Methylation; Phosphoprotein; Ubl conjugation	na	miRNA transport {GO:1990428}; mRNA export from nucleus {GO:0006406}; mRNA processing {GO:0006397}; mRNA splicing, via spliceosome {GO:0000398}; negative regulation of mRNA splicing, via spliceosome {GO:0048025}; negative regulation of transcription from RNA polymerase II promoter {GO:0000122}; primary miRNA processing {GO:0031053}; RNA transport {GO:0050658}	catalytic step 2 spliceosome {GO:0071013}; cytoplasm {GO:0005737}; extracellular exosome {GO:0070062}; intracellular ribonucleoprotein complex {GO:0030529}; membrane {GO:0016020}; nucleoplasm {GO:0005654}; nucleus {GO:0005634}; spliceosomal complex {GO:0005681}	identical protein binding {GO:0042802}; miRNA binding {GO:0035198}; mRNA 3'-UTR binding {GO:0003730}; N6-methyladenosine-containing RNA binding {GO:1990247}; pre-mRNA intronic binding {GO:0097157}; RNA binding {GO:0003723}; single-stranded telomeric DNA binding {GO:0043047}	na	TRUE	both	group3	mRNA binding
